Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T1899,4158,936.34,Online Purchase,18,Tablet,Houston,4,73,4,Credit Card,0
T1900,4056,49997.8,ATM Withdrawal,3,Mobile,Los Angeles,2,118,7,Credit Card,0
T1901,1649,3635.53,POS Payment,17,Desktop,Chicago,2,108,8,Credit Card,0
T1902,2519,1884.99,Online Purchase,15,Desktop,San Francisco,3,57,13,Credit Card,0
T1903,3010,4523.18,ATM Withdrawal,16,Desktop,Boston,4,89,13,Credit Card,0
T1904,1819,,ATM Withdrawal,,Mobile,San Francisco,0,93,12,Credit Card,0
T1905,2771,2612.79,Bill Payment,,Mobile,Los Angeles,0,50,4,Credit Card,0
T1906,1912,49997.8,Bill Payment,21,Mobile,New York,2,19,11,Credit Card,0
T1907,1643,4738.98,POS Payment,7,Mobile,Seattle,1,24,4,Credit Card,0
T1908,1426,582.85,Online Purchase,14,Tablet,Los Angeles,3,5,11,Credit Card,0
T1909,3118,1312.67,Bank Transfer,8,Mobile,New York,1,69,2,Credit Card,0
T1910,1919,3994.03,Bill Payment,12,Mobile,New York,0,18,1,Credit Card,0
T1911,2306,3880.42,Bill Payment,18,Tablet,Boston,2,113,10,Credit Card,0
T1912,2567,3755.14,Bank Transfer,7,Desktop,New York,3,2,10,Credit Card,0
T1913,1376,3785.87,POS Payment,11,Mobile,New York,4,86,5,Credit Card,0
T1914,4729,,Bill Payment,10,Tablet,Seattle,3,11,8,Credit Card,1
T1915,4102,3586.17,Bank Transfer,23,Desktop,Miami,4,62,11,Credit Card,0
T1916,1420,,Bill Payment,20,Mobile,Houston,0,67,11,Credit Card,0
T1917,2552,2874.84,Bank Transfer,15,Tablet,Seattle,4,84,14,Credit Card,0
T1918,1303,182.12,Online Purchase,1,Desktop,Chicago,0,64,4,Credit Card,0
T1919,3589,4377.06,ATM Withdrawal,19,Unknown Device,Boston,4,5,10,Credit Card,1
T1920,4274,884.25,Bill Payment,12,Tablet,Seattle,1,92,4,Credit Card,0
T1921,3155,1216.22,Online Purchase,19,Desktop,Seattle,1,11,4,Credit Card,0
T1922,3269,772.45,Bill Payment,6,Tablet,Chicago,1,20,13,Credit Card,0
T1923,4161,3530.88,ATM Withdrawal,4,Tablet,Chicago,3,20,13,Credit Card,0
T1924,1692,4377.52,ATM Withdrawal,18,Tablet,Houston,2,82,4,Credit Card,0
T1925,1254,701.08,Online Purchase,9,Mobile,Miami,1,54,7,Credit Card,1
T1926,1256,53.36,POS Payment,18,Desktop,Miami,0,88,4,Credit Card,0
T1927,1581,3647.75,ATM Withdrawal,15,Desktop,New York,0,81,1,Credit Card,0
T1928,4735,4843.45,Bank Transfer,0,Desktop,Houston,3,103,10,Credit Card,0
T1929,3654,3556.42,ATM Withdrawal,19,Tablet,Chicago,0,17,7,Credit Card,0
T1930,2380,4688.03,ATM Withdrawal,6,Mobile,San Francisco,3,68,3,Credit Card,0
T1931,2547,750.93,Bank Transfer,9,Desktop,Seattle,2,109,3,Credit Card,0
T1932,4701,3985.38,Bank Transfer,9,Tablet,Miami,2,26,13,Credit Card,0
T1933,2564,3944.55,Online Purchase,6,Unknown Device,San Francisco,0,44,6,Credit Card,0
T1934,2715,4581.72,Bank Transfer,6,,Miami,1,115,5,Credit Card,0
T1935,1273,2485.79,ATM Withdrawal,23,,San Francisco,4,29,4,Credit Card,0
T1936,2209,3787.02,Bill Payment,22,Tablet,New York,3,43,11,Credit Card,1
T1937,3411,1655.99,ATM Withdrawal,13,Mobile,Boston,0,45,8,Credit Card,0
T1938,3007,4044.42,ATM Withdrawal,7,Tablet,Seattle,2,2,12,Credit Card,0
T1939,2473,2430.76,Online Purchase,19,Desktop,Houston,1,47,1,Credit Card,0
T1940,4243,2968.8,ATM Withdrawal,0,Desktop,Houston,4,10,14,Credit Card,0
T1941,2449,394.84,Bank Transfer,21,Mobile,New York,2,18,6,Credit Card,0
T1942,4096,4520.79,Bank Transfer,19,Mobile,Boston,4,77,13,Credit Card,0
T1943,3550,4687.8,Bill Payment,10,Mobile,Seattle,0,35,6,Credit Card,0
T1944,2702,3037.07,Online Purchase,23,Tablet,New York,3,35,14,Credit Card,0
T1945,1178,1033.97,Bill Payment,11,Tablet,Seattle,2,13,5,Credit Card,0
T1946,1264,3434.16,ATM Withdrawal,0,Tablet,Seattle,0,105,12,Credit Card,0
T1947,1428,2841.39,POS Payment,14,Tablet,San Francisco,2,4,11,Credit Card,0
T1948,2902,837.44,Bill Payment,12,Desktop,Houston,4,63,8,Credit Card,0
T1949,1777,3121.38,Bank Transfer,,Tablet,Chicago,1,107,9,Credit Card,0
T1950,3670,49997.8,Bill Payment,15,Mobile,Seattle,2,79,13,Credit Card,1
T1951,2923,4362.48,Bill Payment,13,Desktop,Los Angeles,0,15,6,Credit Card,0
T1952,1596,49997.8,ATM Withdrawal,10,Mobile,New York,1,48,10,Credit Card,0
T1953,4266,634.67,Online Purchase,20,Desktop,Seattle,0,58,12,Credit Card,0
T1954,3374,1144.85,ATM Withdrawal,2,Tablet,Seattle,3,61,6,Credit Card,0
T1955,3062,384.77,ATM Withdrawal,6,Mobile,,2,71,10,Credit Card,0
T1956,3048,789.23,Bill Payment,8,Desktop,Boston,0,62,10,Credit Card,0
T1957,1305,2136.04,Bill Payment,14,Mobile,Seattle,1,111,4,Credit Card,0
T1958,2517,4226.94,POS Payment,16,Unknown Device,Miami,2,49,13,Credit Card,0
T1959,4862,,POS Payment,2,Mobile,San Francisco,4,107,10,Credit Card,1
T1960,4012,,Bill Payment,14,Mobile,Los Angeles,4,113,6,Credit Card,0
T1961,2342,,Bank Transfer,17,Mobile,Miami,3,107,14,Credit Card,0
T1962,3779,1893.94,Bank Transfer,11,Tablet,Seattle,3,113,9,Credit Card,0
T1963,2272,870.92,Bank Transfer,13,Mobile,Chicago,2,98,4,Credit Card,0
T1964,1322,1433.59,Bank Transfer,,Tablet,Miami,4,40,13,Credit Card,0
T1965,2541,3216.54,Online Purchase,16,Mobile,Los Angeles,2,92,9,Credit Card,1
T1966,2999,876.32,POS Payment,6,Tablet,Los Angeles,1,19,11,Credit Card,0
T1967,4780,1582.81,Online Purchase,2,Desktop,Boston,1,35,12,Credit Card,1
T1968,1147,1989.8,Bank Transfer,13,Tablet,Seattle,4,84,3,Credit Card,0
T1969,1849,2058.67,Bank Transfer,11,Tablet,Los Angeles,1,43,8,Credit Card,0
T1970,2089,97.79,POS Payment,17,Desktop,San Francisco,0,98,8,Credit Card,0
T1971,4020,870.6,POS Payment,8,Tablet,New York,0,32,7,Credit Card,0
T1972,2784,4930.88,Bill Payment,9,Tablet,Los Angeles,3,72,10,Credit Card,0
T1973,2037,349.07,Online Purchase,2,Tablet,Seattle,1,1,3,Credit Card,0
T1974,1373,3776.32,POS Payment,1,Mobile,San Francisco,2,119,9,Credit Card,0
T1975,2451,4211.42,Bill Payment,20,Mobile,Miami,3,39,8,Credit Card,0
T1976,3773,1608.02,Online Purchase,19,Tablet,,3,49,7,Credit Card,0
T1977,4734,3995.27,ATM Withdrawal,18,Mobile,Houston,1,23,11,Credit Card,0
T1978,4346,4382.6,Bank Transfer,,Desktop,Chicago,3,19,7,Credit Card,0
T1979,3123,3242.99,Online Purchase,9,Mobile,Chicago,0,96,4,Credit Card,0
T1980,1438,2480.68,Online Purchase,21,Desktop,Los Angeles,1,104,11,Credit Card,0
T1981,2563,1835.97,POS Payment,17,Mobile,San Francisco,0,14,8,Credit Card,0
T1982,3300,398.41,POS Payment,6,Desktop,Houston,1,40,6,Credit Card,0
T1983,2200,433.88,POS Payment,8,Mobile,Los Angeles,2,103,3,Credit Card,0
T1984,1293,2328.71,ATM Withdrawal,12,Desktop,Chicago,0,11,9,Credit Card,0
T1985,3357,2225.47,ATM Withdrawal,11,Desktop,Los Angeles,1,48,14,Credit Card,0
T1986,3575,4212.33,POS Payment,11,Tablet,Seattle,2,90,6,Credit Card,0
T1987,3841,4332.93,ATM Withdrawal,6,Desktop,Boston,3,100,2,Credit Card,0
T1988,2767,2761.06,POS Payment,22,Desktop,Boston,4,80,10,Credit Card,0
T1989,4560,3151.79,Online Purchase,9,Desktop,San Francisco,1,67,2,Credit Card,0
T1990,1662,3720.3,ATM Withdrawal,16,Tablet,Los Angeles,0,53,2,Credit Card,0
T1991,4946,1172.03,Bill Payment,14,Desktop,Houston,4,88,12,Credit Card,0
T1992,1918,2422.67,Bank Transfer,3,Desktop,San Francisco,3,46,14,Credit Card,0
T1993,1679,1335.12,Online Purchase,4,Desktop,San Francisco,0,7,13,Credit Card,0
T1994,1434,3110.69,Bill Payment,,Mobile,,4,117,10,Credit Card,0
T1995,3394,66.79,Bill Payment,,Tablet,Los Angeles,0,51,10,Credit Card,0
T1996,4896,1446,POS Payment,3,Tablet,New York,2,65,14,Credit Card,0
T1997,4884,4298.79,Bill Payment,1,Unknown Device,Boston,4,107,5,Credit Card,0
T1998,4248,4376.96,Online Purchase,4,Tablet,Miami,0,108,2,Credit Card,0
T1999,4829,3607.47,Bank Transfer,12,,Los Angeles,0,104,12,Credit Card,0
T2000,2560,402.18,POS Payment,0,Tablet,San Francisco,4,38,3,Credit Card,0
T2001,1057,1385.25,Bill Payment,9,Mobile,Los Angeles,1,59,14,Credit Card,0
T2002,4068,792.91,Bill Payment,10,Tablet,Chicago,2,80,5,Credit Card,0
T2003,2964,774.25,Online Purchase,,Mobile,Miami,1,97,3,Credit Card,0
T2004,1770,1616.9,Bank Transfer,6,Unknown Device,Houston,0,47,12,Credit Card,0
T2005,2526,2789.49,Bank Transfer,17,Desktop,Houston,0,45,10,Credit Card,0
T2006,4956,1946.3,Bank Transfer,5,Tablet,Houston,1,58,10,Credit Card,0
T2007,2378,1300.88,Bill Payment,18,Desktop,Miami,3,29,8,Credit Card,1
T2008,1145,1739.4,POS Payment,13,Mobile,San Francisco,0,16,2,Credit Card,0
T2009,3940,3687.33,Bill Payment,16,Desktop,,2,63,3,Credit Card,0
T2010,3391,116.09,Online Purchase,8,Desktop,Houston,0,115,4,Credit Card,0
T2011,1152,4063.06,POS Payment,8,Desktop,New York,0,17,11,Credit Card,0
T2012,4197,2382.54,POS Payment,7,Mobile,San Francisco,3,20,13,Credit Card,0
T2013,4553,155.36,ATM Withdrawal,4,Mobile,San Francisco,2,10,5,Credit Card,0
T2014,2761,4205.04,Online Purchase,4,Tablet,Miami,1,40,5,Credit Card,0
T2015,1220,3385.8,Bill Payment,1,Tablet,Los Angeles,0,37,11,Credit Card,0
T2016,4253,,Bill Payment,13,Desktop,Chicago,1,99,1,Credit Card,0
T2017,3888,2791.83,Online Purchase,,Desktop,Houston,0,84,8,Credit Card,0
T2018,4113,139.84,Bank Transfer,,,Boston,4,16,1,Credit Card,0
T2019,1480,3410.84,Online Purchase,4,Tablet,Miami,3,70,9,Credit Card,0
T2020,4617,1368.9,POS Payment,,Tablet,Los Angeles,3,81,2,Credit Card,1
T2021,4964,4472.55,POS Payment,10,,Los Angeles,2,83,8,Credit Card,0
T2022,1044,3449.57,Bill Payment,10,Tablet,Los Angeles,1,100,7,Credit Card,0
T2023,3068,1416.07,Bill Payment,18,Tablet,New York,2,39,10,Credit Card,0
T2024,3803,1114.88,Bank Transfer,11,Tablet,Miami,2,58,4,Credit Card,0
T2025,1380,1710.34,Online Purchase,0,Mobile,Los Angeles,3,70,13,Credit Card,0
T2026,2352,2873.78,Online Purchase,19,Mobile,Miami,3,23,13,Credit Card,0
T2027,2191,532.28,ATM Withdrawal,23,Desktop,New York,3,111,6,Credit Card,0
T2028,2912,2980.89,ATM Withdrawal,,Tablet,New York,1,93,9,Credit Card,0
T2029,2092,4617.93,POS Payment,,Desktop,Houston,3,28,8,Credit Card,0
T2030,1787,4456.69,POS Payment,5,Tablet,Boston,0,84,13,Credit Card,0
T2031,4841,2860.98,ATM Withdrawal,8,Desktop,Houston,2,60,10,Credit Card,0
T2032,4676,3449.39,POS Payment,7,Unknown Device,New York,1,98,8,Credit Card,0
T2033,1616,649.42,Bank Transfer,7,Desktop,Houston,4,30,13,Credit Card,0
T2034,1066,3661.48,Online Purchase,10,Desktop,Boston,4,102,14,Credit Card,0
T2035,3815,3171.06,Bill Payment,7,Tablet,Chicago,2,4,14,Credit Card,0
T2036,4980,4473.66,Online Purchase,8,,Chicago,3,117,14,Credit Card,0
T2037,1548,2951.1,POS Payment,14,Desktop,Los Angeles,2,29,6,Credit Card,0
T2038,1571,111.71,ATM Withdrawal,23,,Miami,1,64,5,Credit Card,0
T2039,2638,4958.66,Online Purchase,11,Tablet,Seattle,3,65,7,Credit Card,0
T2040,2855,1675.87,Bank Transfer,2,Tablet,Houston,2,77,13,Credit Card,0
T2041,4277,3742.67,Bank Transfer,14,Desktop,San Francisco,3,31,5,Credit Card,0
T2042,3795,1417.49,POS Payment,5,,Los Angeles,0,100,12,Credit Card,0
T2043,4254,3398.38,Online Purchase,12,Tablet,San Francisco,2,12,2,Credit Card,0
T2044,3918,3156.81,Online Purchase,3,Desktop,San Francisco,4,78,1,Credit Card,0
T2045,2605,1082.51,ATM Withdrawal,20,Tablet,San Francisco,0,62,1,Credit Card,1
T2046,3745,4532.89,POS Payment,5,Tablet,Chicago,1,112,5,Credit Card,0
T2047,3933,581.43,Online Purchase,,Desktop,Seattle,4,99,2,Credit Card,0
T2048,1893,3516.17,POS Payment,21,Tablet,Los Angeles,3,119,5,Credit Card,0
T2049,1383,4788.37,Bank Transfer,9,Desktop,Houston,3,41,11,Credit Card,0
T2050,3263,1947.03,Bill Payment,7,Mobile,Los Angeles,3,9,7,Credit Card,0
T2051,1216,537.43,Online Purchase,20,Mobile,New York,2,11,7,Credit Card,0
T2052,3998,686.58,ATM Withdrawal,21,Desktop,Los Angeles,2,119,7,Credit Card,0
T2053,4613,2191.76,Online Purchase,6,Mobile,Boston,3,50,7,Credit Card,0
T2054,2167,2344.02,Bank Transfer,8,Tablet,Chicago,4,116,8,Credit Card,0
T2055,2013,4056.56,Online Purchase,9,Desktop,Miami,2,80,2,Credit Card,0
T2056,2714,1639.75,Online Purchase,,Tablet,Houston,1,37,7,Credit Card,0
T2057,4992,3114.06,ATM Withdrawal,16,Desktop,Miami,4,85,9,Credit Card,0
T2058,2944,1084.01,Online Purchase,19,Mobile,New York,0,76,6,Credit Card,0
T2059,4223,496.28,Bill Payment,8,Tablet,Houston,1,2,8,Credit Card,0
T2060,4609,3604.48,Online Purchase,5,Desktop,New York,4,21,5,Credit Card,0
T2061,3941,2779.56,ATM Withdrawal,12,Mobile,Chicago,1,43,8,Credit Card,0
T2062,2098,4040.73,ATM Withdrawal,1,Desktop,,4,86,14,Credit Card,0
T2063,4673,1320.66,Online Purchase,15,Mobile,Boston,2,37,10,Credit Card,0
T2064,4797,2442.89,Bank Transfer,6,Tablet,Seattle,3,86,14,Credit Card,0
T2065,2082,1815.67,Online Purchase,20,Mobile,Seattle,4,53,6,Credit Card,0
T2066,4968,422.31,Online Purchase,9,Tablet,Los Angeles,3,86,13,Credit Card,0
T2067,1190,754.86,Bank Transfer,23,Desktop,Chicago,4,50,8,Credit Card,0
T2068,2223,3894.92,Online Purchase,,Tablet,Los Angeles,0,84,4,Credit Card,1
T2069,1707,,Bank Transfer,6,Desktop,Houston,3,80,9,Credit Card,0
T2070,2542,4002.93,Bill Payment,11,Mobile,San Francisco,1,112,2,Credit Card,0
T2071,3330,4217.06,POS Payment,19,Desktop,Seattle,1,11,4,Credit Card,0
T2072,2754,624.08,POS Payment,22,Desktop,Chicago,3,21,9,Credit Card,0
T2073,2722,4211.13,POS Payment,15,Tablet,Los Angeles,0,105,8,Credit Card,0
T2074,2469,2199.06,ATM Withdrawal,9,Tablet,Miami,4,5,2,Credit Card,0
T2075,4341,561.79,Bank Transfer,22,Mobile,Boston,4,28,3,Credit Card,0
T2076,1717,4616.46,POS Payment,12,Desktop,Los Angeles,1,17,13,Credit Card,0
T2077,4569,1665.75,Bill Payment,8,Mobile,Chicago,4,3,12,Credit Card,0
T2078,4150,2845.72,Online Purchase,21,Tablet,Chicago,4,22,14,Credit Card,0
T2079,3851,2256.76,POS Payment,14,Tablet,Chicago,3,105,12,Credit Card,0
T2080,1701,2564.97,Bank Transfer,3,Mobile,Chicago,2,117,5,Credit Card,0
T2081,4937,1964.14,Bank Transfer,,,San Francisco,2,97,2,Credit Card,0
T2082,2724,518.02,Online Purchase,9,Mobile,San Francisco,0,94,5,Credit Card,0
T2083,1545,234.35,Online Purchase,3,Tablet,San Francisco,3,69,9,Credit Card,0
T2084,2259,1916.34,ATM Withdrawal,20,Desktop,Seattle,3,80,3,Credit Card,0
T2085,4420,1425.78,Online Purchase,10,Mobile,San Francisco,3,54,12,Credit Card,0
T2086,3061,49997.8,POS Payment,,Mobile,Seattle,0,62,10,Credit Card,0
T2087,4418,188.6,Bank Transfer,13,Desktop,San Francisco,2,61,10,Credit Card,0
T2088,3357,2450.19,Bank Transfer,4,Unknown Device,Los Angeles,0,108,4,Credit Card,0
T2089,3433,2654.39,Online Purchase,7,Desktop,Houston,1,60,7,Credit Card,0
T2090,4639,1329.57,POS Payment,23,Mobile,,1,64,5,Credit Card,1
T2091,4164,4556.85,Online Purchase,23,Desktop,Seattle,1,89,1,Credit Card,0
T2092,4516,3347.9,POS Payment,18,Desktop,Houston,2,46,8,Credit Card,0
T2093,1756,1877.43,POS Payment,19,Mobile,Los Angeles,3,2,9,Credit Card,0
T2094,1938,1891,ATM Withdrawal,23,Tablet,Seattle,4,79,5,Credit Card,0
T2095,1596,4364.76,POS Payment,,Desktop,Boston,0,17,2,Credit Card,0
T2096,2551,4677.64,Bank Transfer,9,Tablet,Los Angeles,3,106,1,Credit Card,0
T2097,2857,,POS Payment,11,Mobile,Chicago,2,98,11,Credit Card,0
T2098,1264,4377.01,Online Purchase,22,Tablet,Boston,0,44,14,Credit Card,0
T2099,4946,3789.17,ATM Withdrawal,22,Mobile,New York,1,8,7,Credit Card,0
T2100,3659,1552.76,Online Purchase,18,Desktop,Chicago,1,74,2,Credit Card,0
T2101,3879,,Online Purchase,,,San Francisco,1,62,13,Credit Card,0
T2102,3721,3061.59,POS Payment,19,Mobile,San Francisco,0,101,5,Credit Card,0
T2103,1156,1277.24,ATM Withdrawal,15,Desktop,Chicago,1,91,12,Credit Card,0
T2104,4008,1809.33,POS Payment,0,,Houston,4,89,13,Credit Card,0
T2105,1215,2556.6,Online Purchase,3,Mobile,New York,4,96,6,Credit Card,1
T2106,4153,1762.72,Bill Payment,11,Mobile,San Francisco,3,8,4,Credit Card,0
T2107,2706,482.55,Bank Transfer,3,Tablet,Houston,4,78,13,Credit Card,0
T2108,3060,3850.69,Online Purchase,,Desktop,San Francisco,1,103,2,Credit Card,0
T2109,2041,3008.72,Bank Transfer,12,Desktop,Chicago,3,50,5,Credit Card,0
T2110,3160,2921.39,Bank Transfer,2,Mobile,San Francisco,0,65,1,Credit Card,0
T2111,2102,2158.67,Bill Payment,10,Tablet,San Francisco,3,23,12,Credit Card,0
T2112,3809,4597.11,ATM Withdrawal,11,Desktop,Seattle,3,86,7,Credit Card,0
T2113,3295,505.43,Online Purchase,15,Mobile,Seattle,4,28,3,Credit Card,0
T2114,4846,3145.35,ATM Withdrawal,4,Desktop,Boston,1,108,9,Credit Card,0
T2115,1469,1473.68,Bank Transfer,21,Mobile,Miami,1,45,10,Credit Card,0
T2116,4577,4185.61,Bill Payment,16,,New York,4,103,12,Credit Card,0
T2117,1192,,ATM Withdrawal,3,Mobile,Chicago,2,111,11,Credit Card,0
T2118,2454,3642.91,Bank Transfer,13,Mobile,Chicago,1,5,10,Credit Card,0
T2119,3579,1452.86,Bill Payment,14,Tablet,Boston,1,59,10,Credit Card,0
T2120,2434,3590.41,Online Purchase,20,Tablet,Chicago,2,68,8,Credit Card,0
T2121,4136,4319.4,Online Purchase,2,Desktop,Los Angeles,0,26,1,Credit Card,0
T2122,4502,3669.64,Bill Payment,6,Mobile,San Francisco,0,111,4,Credit Card,1
T2123,4902,1541.95,Online Purchase,18,Desktop,New York,1,83,6,Credit Card,0
T2124,1950,3684.98,Online Purchase,8,Desktop,Seattle,4,42,13,Credit Card,0
T2125,1458,904.03,ATM Withdrawal,15,Mobile,Chicago,4,89,10,Credit Card,1
T2126,3173,3355.24,ATM Withdrawal,23,Tablet,Boston,4,47,7,Credit Card,0
T2127,2522,4996.21,Bill Payment,10,Desktop,Boston,1,84,12,Credit Card,1
T2128,2566,4313.71,Bill Payment,7,Tablet,Chicago,1,114,5,Credit Card,0
T2129,2317,49997.8,Bank Transfer,13,Tablet,Boston,1,63,2,Credit Card,0
T2130,2133,1113.91,Bank Transfer,11,Desktop,Miami,3,104,6,Credit Card,0
T2131,4511,3578.46,POS Payment,4,Desktop,Seattle,3,30,10,Credit Card,0
T2132,3900,1264.51,Online Purchase,21,Desktop,San Francisco,2,98,1,Credit Card,0
T2133,3757,2320.57,POS Payment,8,Mobile,Seattle,4,57,4,Credit Card,0
T2134,2956,2650.69,POS Payment,11,Desktop,Miami,1,113,10,Credit Card,0
T2135,3836,3063.24,POS Payment,12,Mobile,,4,3,14,Credit Card,0
T2136,2972,452.89,Bank Transfer,10,Desktop,Chicago,3,79,7,Credit Card,0
T2137,1491,1953.44,POS Payment,12,Mobile,Houston,1,14,14,Credit Card,0
T2138,2703,2305.47,Bill Payment,3,Desktop,Houston,1,39,2,Credit Card,0
T2139,3585,2952.79,ATM Withdrawal,15,,New York,3,35,2,Credit Card,0
T2140,1064,2167.83,Bill Payment,6,Desktop,Los Angeles,2,62,14,Credit Card,0
T2141,1585,3814.85,Bill Payment,22,,Los Angeles,0,103,6,Credit Card,0
T2142,1534,3284.27,Bank Transfer,16,Desktop,Miami,2,118,2,Credit Card,0
T2143,3699,4392.55,Online Purchase,3,Desktop,Miami,4,37,12,Credit Card,0
T2144,2861,692.74,POS Payment,6,Tablet,Miami,3,57,4,Credit Card,1
T2145,2173,1305.39,ATM Withdrawal,7,Tablet,San Francisco,0,64,14,Credit Card,0
T2146,4411,482.95,Online Purchase,,Tablet,Seattle,3,62,2,Credit Card,0
T2147,3258,1890.84,Online Purchase,,Desktop,Seattle,4,46,9,Credit Card,1
T2148,2433,3880.86,Bill Payment,9,Desktop,Los Angeles,3,19,11,Credit Card,0
T2149,3841,3054.22,Bill Payment,12,Tablet,San Francisco,2,10,10,Credit Card,0
T2150,1184,331.54,Bank Transfer,16,Tablet,,2,66,14,Credit Card,0
T2151,4680,3522.18,Online Purchase,3,Mobile,Los Angeles,3,72,2,Credit Card,0
T2152,1598,625.97,Bill Payment,1,Desktop,Chicago,4,109,11,Credit Card,1
T2153,4618,264.35,POS Payment,23,Mobile,San Francisco,2,118,2,Credit Card,0
T2154,3626,2393.97,ATM Withdrawal,2,Mobile,Houston,0,66,2,Credit Card,0
T2155,2878,3607.27,ATM Withdrawal,3,Unknown Device,Seattle,0,7,3,Credit Card,0
T2156,1545,2621.36,Bill Payment,15,Mobile,Boston,0,42,8,Credit Card,0
T2157,2632,1321.9,POS Payment,18,Tablet,San Francisco,2,84,14,Credit Card,0
T2158,4734,4335.34,Bank Transfer,17,Mobile,Chicago,3,73,5,Credit Card,0
T2159,4072,1269.25,ATM Withdrawal,15,Tablet,New York,1,48,4,Credit Card,0
T2160,1916,1380.65,Bill Payment,19,Desktop,Boston,0,45,1,Credit Card,0
T2161,4280,3594.22,Online Purchase,6,Desktop,Seattle,3,115,5,Credit Card,0
T2162,3600,1553.49,Online Purchase,2,Mobile,Boston,3,36,8,Credit Card,0
T2163,4903,1889.03,Online Purchase,2,Desktop,San Francisco,1,92,13,Credit Card,0
T2164,4565,,Bank Transfer,12,Tablet,San Francisco,4,68,10,Credit Card,0
T2165,1638,3681.38,POS Payment,19,Mobile,Seattle,4,35,12,Credit Card,0
T2166,4363,4183.67,ATM Withdrawal,7,Tablet,San Francisco,3,20,5,Credit Card,0
T2167,3161,3580.67,Bank Transfer,22,,Boston,3,57,10,Credit Card,0
T2168,4672,3749.56,ATM Withdrawal,11,Tablet,Miami,3,100,6,Credit Card,0
T2169,1426,4576.16,Online Purchase,1,Tablet,San Francisco,0,48,5,Credit Card,0
T2170,4237,1066.8,ATM Withdrawal,17,Tablet,,1,6,14,Credit Card,0
T2171,1040,1176.08,ATM Withdrawal,2,Tablet,Los Angeles,1,57,10,Credit Card,0
T2172,4408,1324.53,POS Payment,2,Mobile,Los Angeles,1,60,5,Credit Card,0
T2173,2117,3087.17,POS Payment,0,Unknown Device,San Francisco,1,23,10,Credit Card,0
T2174,4948,2435.47,Online Purchase,23,Desktop,Seattle,1,36,10,Credit Card,0
T2175,1912,3792.87,POS Payment,19,Desktop,Houston,0,72,14,Credit Card,0
T2176,1556,1388.5,Bank Transfer,12,Tablet,Boston,3,42,11,Credit Card,0
T2177,1156,4207.9,Bank Transfer,20,Tablet,Chicago,2,81,4,Credit Card,0
T2178,4959,3423.66,ATM Withdrawal,20,Desktop,,4,114,9,Credit Card,0
T2179,1996,825.35,Online Purchase,5,Desktop,Los Angeles,1,86,11,Credit Card,0
T2180,2177,1673.93,Bank Transfer,13,Tablet,Houston,4,3,12,Credit Card,0
T2181,1153,1884.1,Online Purchase,8,Mobile,Houston,0,34,1,Credit Card,1
T2182,2503,4418.04,Online Purchase,13,Desktop,New York,4,39,9,Credit Card,0
T2183,1786,3171.23,Bank Transfer,21,Mobile,Los Angeles,0,8,12,Credit Card,0
T2184,3027,751.29,Online Purchase,0,Tablet,New York,0,16,10,Credit Card,0
T2185,4701,2749.91,Online Purchase,15,Desktop,Boston,2,108,1,Credit Card,0
T2186,2069,376.98,Online Purchase,9,Mobile,Seattle,3,62,5,Credit Card,0
T2187,4608,3389.68,Bank Transfer,20,Unknown Device,Boston,1,68,10,Credit Card,0
T2188,4228,3563.79,ATM Withdrawal,3,Mobile,Miami,0,88,12,Credit Card,0
T2189,2359,989.19,Bank Transfer,15,Unknown Device,Chicago,2,28,11,Credit Card,0
T2190,3858,2523.1,Bill Payment,5,Tablet,Seattle,1,90,10,Credit Card,0
T2191,1089,1045.03,Bill Payment,5,Mobile,Seattle,2,81,8,Credit Card,0
T2192,1198,4946.24,POS Payment,23,Tablet,Los Angeles,3,96,11,Credit Card,0
T2193,1300,903.31,Bill Payment,2,Mobile,San Francisco,3,8,13,Credit Card,0
T2194,2598,1678.13,POS Payment,6,Tablet,New York,0,17,13,Credit Card,0
T2195,4836,3666.13,POS Payment,2,Desktop,New York,1,97,9,Credit Card,0
T2196,1619,1873.07,Bank Transfer,2,Desktop,,0,1,2,Credit Card,0
T2197,2584,4929.64,Online Purchase,16,Tablet,Chicago,2,69,6,Credit Card,0
T2198,1729,283.02,POS Payment,0,Desktop,Chicago,1,69,12,Credit Card,0
T2199,3828,3498.4,ATM Withdrawal,2,Desktop,Miami,3,50,7,Credit Card,0
